WorkerId,AssignmentStatus,Input.CONFIG,Answer.annotations,Answer.feedback 
mt:c9cb801a45a92fbf:7bd9b16e3d499f5531aed3665ba7774b9964e32ae28d849392f760d8ee186ad3,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.6279569892473118, ""upperBound"": 0.6430107526881721}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3580645161290323, ""upperBound"": 0.3827956989247312}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.7193548387096774, ""upperBound"": 0.7376344086021506}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.0967741935483871, ""upperBound"": 0.12688172043010754}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.17096774193548386, ""upperBound"": 0.1881720430107527}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.7161290322580646, ""upperBound"": 0.7311827956989247}], ""selfReport"": {""lowerBound"": 0.5408602150537635, ""upperBound"": 0.567741935483871}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_disagree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 53, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:c9cb801a45a92fbf:7bd9b16e3d499f5531aed3665ba7774b9964e32ae28d849392f760d8ee186ad3"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:06779a157a3b70f7:be2374e014149b39fb636e3c6c0174bd2d79189897070d9cefa33cd0ffe175df,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.32150537634408605, ""upperBound"": 0.6698924731182796}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.37526881720430105, ""upperBound"": 0.6612903225806451}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.3946236559139785, ""upperBound"": 0.6849462365591398}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.4075268817204301, ""upperBound"": 0.6935483870967742}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.410752688172043, ""upperBound"": 0.7290322580645161}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.36666666666666664, ""upperBound"": 0.6817204301075269}], ""selfReport"": {""lowerBound"": 0.3989247311827957, ""upperBound"": 0.6860215053763441}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:06779a157a3b70f7:be2374e014149b39fb636e3c6c0174bd2d79189897070d9cefa33cd0ffe175df"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:7a6f4b8ad3dd98ab:58a9871c753a34b5b6498ee8be151cedad6656413092fe8df52903acb0189563,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.03333333333333333, ""upperBound"": 0.8010752688172043}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.8720430107526882, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.8365591397849462, ""upperBound"": 0.9311827956989247}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.9182795698924732, ""upperBound"": 0.9612903225806452}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.9172043010752688, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.9258064516129032, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.8731182795698925, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 25, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:7a6f4b8ad3dd98ab:58a9871c753a34b5b6498ee8be151cedad6656413092fe8df52903acb0189563"", ""condition"": ""mt"", ""exitComments"": ""NICE"", ""completed"": true}",NICE
mt:a94dbd4011525724:4972fcc8746ec7a2f17d0f5ebd10136f2931e7d94c35d8b0b95568e3db84fe1f,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.1860215053763441, ""upperBound"": 0.256989247311828}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.6419354838709678, ""upperBound"": 0.6913978494623656}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.24408602150537634, ""upperBound"": 0.28279569892473116}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.8311827956989247, ""upperBound"": 0.8956989247311828}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7741935483870968, ""upperBound"": 0.8053763440860215}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.15376344086021507, ""upperBound"": 0.2053763440860215}], ""selfReport"": {""lowerBound"": 0.33440860215053764, ""upperBound"": 0.4064516129032258}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""disagree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 29, ""gender"": [""male""], ""race"": [""white"", ""latino""]}, ""participantId"": ""mt:a94dbd4011525724:4972fcc8746ec7a2f17d0f5ebd10136f2931e7d94c35d8b0b95568e3db84fe1f"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:feeac06bc1a26d8b:2db6dca3dd62632df5c4ccdce29be27f1905a8991bb55e3f3f8140ab85d4a9d1,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.2575268817204301, ""upperBound"": 0.2854838709677419}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.6811827956989247, ""upperBound"": 0.7048387096774194}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.2672043010752688, ""upperBound"": 0.3618279569892473}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.8209677419354838, ""upperBound"": 0.8865591397849463}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7779569892473118, ""upperBound"": 0.8908602150537634}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.24247311827956988, ""upperBound"": 0.26505376344086023}], ""selfReport"": {""lowerBound"": 0.2672043010752688, ""upperBound"": 0.3586021505376344}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 29, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:feeac06bc1a26d8b:2db6dca3dd62632df5c4ccdce29be27f1905a8991bb55e3f3f8140ab85d4a9d1"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:aeaf63abfe3a6d6f:beebe9f2575b1b0c6d404e225c68b9c051717bbee4ae6c791f783a0f42f45743,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.27956989247311825, ""upperBound"": 0.3365591397849462}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.4956989247311828, ""upperBound"": 0.6086021505376344}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.3548387096774194, ""upperBound"": 0.47419354838709676}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.689247311827957, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7591397849462366, ""upperBound"": 0.7967741935483871}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.1774193548387097, ""upperBound"": 0.18924731182795698}], ""selfReport"": {""lowerBound"": 0, ""upperBound"": 0.7172043010752688}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:aeaf63abfe3a6d6f:beebe9f2575b1b0c6d404e225c68b9c051717bbee4ae6c791f783a0f42f45743"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:79b42df84696c362:5db8d71f4963d27debde3e062666575247292a6a1d539f448357a9e8481a5ae2,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.5279569892473118, ""upperBound"": 0.8021505376344086}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.6333333333333333, ""upperBound"": 0.8032258064516129}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.4559139784946237, ""upperBound"": 0.8096774193548387}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.7215053763440861, ""upperBound"": 0.8139784946236559}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.8096774193548387, ""upperBound"": 0.8978494623655914}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.17849462365591398, ""upperBound"": 0.45161290322580644}], ""selfReport"": {""lowerBound"": 0.18064516129032257, ""upperBound"": 0.8096774193548387}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 46, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:79b42df84696c362:5db8d71f4963d27debde3e062666575247292a6a1d539f448357a9e8481a5ae2"", ""condition"": ""mt"", ""exitComments"": ""THANK YOU"", ""completed"": true}",THANK YOU
nc:8fd311616e2103be:28a16e97aa79530165cc622ef3abe26c202458e87856aa93082dd0e1f26d54d0,Submitted,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.1154838644048219, ""upperBound"": 0.15634407945858536}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5541935418241768, ""upperBound"": 0.6036559074155746}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.27354838053385416, ""upperBound"": 0.3316128966628864}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.8466666601037467, ""upperBound"": 0.8886021439747144}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.8305376278456821, ""upperBound"": 0.8896774127919187}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.07462364935105847, ""upperBound"": 0.10903225150159611}], ""selfReport"": {""lowerBound"": 0.46064515472740253, ""upperBound"": 0.5004301009639617}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 20, ""gender"": [""female""], ""race"": [""asian""]}, ""participantId"": ""nc:8fd311616e2103be:28a16e97aa79530165cc622ef3abe26c202458e87856aa93082dd0e1f26d54d0"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:bc0b1bee4feb7a60:e879c4fa28e90b27c6a0e3c1d5b500a4cdf2b70c81fa248d4c57914727327be5,Submitted,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.8648745300949261, ""upperBound"": 0.9315411967615927}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.521863777406754, ""upperBound"": 0.5519713042884744}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.7713261429981518, ""upperBound"": 0.8100358204175068}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.17240141181535618, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.34551969138524863, ""upperBound"": 0.4057347451486895}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.8078852827830981, ""upperBound"": 0.8842293688046035}], ""selfReport"": {""lowerBound"": 0.2906809817078293, ""upperBound"": 0.5304659279443884}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 20, ""gender"": [""female""], ""race"": [""asian""]}, ""participantId"": ""nc:bc0b1bee4feb7a60:e879c4fa28e90b27c6a0e3c1d5b500a4cdf2b70c81fa248d4c57914727327be5"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:0c108b10ae2cabfe:d09d534bab10f3f8170e4099381b88e125152ead9f5eed92717b2fff7e941b51,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.47885304112588206, ""upperBound"": 0.5777777723086778}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5562723959645918, ""upperBound"": 0.6734766970398606}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.546594976609753, ""upperBound"": 0.6594982024162046}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.2229390626312584, ""upperBound"": 0.37132615940545194}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.17562723467426916, ""upperBound"": 0.3326164819860971}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0, ""upperBound"": 0.3455197077925487}], ""selfReport"": {""lowerBound"": 0.6100358368248068, ""upperBound"": 0.7283154067172799}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 19, ""gender"": [""female"", ""male"", ""non-binary""], ""race"": [""black""]}, ""participantId"": ""nc:0c108b10ae2cabfe:d09d534bab10f3f8170e4099381b88e125152ead9f5eed92717b2fff7e941b51"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:b9d60269dbc925c6:6255f1fe0a6f66f3ba54f98ab8be6700bb45259bc2c3bd095032a19b08197638,Submitted,face-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.4489247311827957, ""upperBound"": 0.5327956989247312}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.5091397849462366, ""upperBound"": 0.7155913978494624}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.3951612903225806, ""upperBound"": 0.5543010752688172}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.5854838709677419, ""upperBound"": 0.6231182795698925}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.6790322580645162, ""upperBound"": 0.7155913978494624}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.6080645161290322, ""upperBound"": 0.7155913978494624}], ""selfReport"": {""lowerBound"": 0.5854838709677419, ""upperBound"": 0.6317204301075269}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_disagree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 23, ""gender"": [""male""], ""race"": [""asian""]}, ""participantId"": ""nc:b9d60269dbc925c6:6255f1fe0a6f66f3ba54f98ab8be6700bb45259bc2c3bd095032a19b08197638"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:5c100fc719d985b4:625318a8fe37e5dea7006cc8c0c3051a4fd99142c031ae5da80b39ad3941b034,Submitted,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.13596174998949934, ""upperBound"": 0.16391873923681116}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5499402446131553, ""upperBound"": 0.5639187392368111}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.2660692768712198, ""upperBound"": 0.2821983091292843}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.845639169344338, ""upperBound"": 0.8961768037529402}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7176821800970262, ""upperBound"": 0.734886481172295}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.05854239515078965, ""upperBound"": 0.08327357794648857}], ""selfReport"": {""lowerBound"": 0.5875746532153058, ""upperBound"": 0.6488649757959509}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 21, ""gender"": [""female""], ""race"": [""black""]}, ""participantId"": ""nc:5c100fc719d985b4:625318a8fe37e5dea7006cc8c0c3051a4fd99142c031ae5da80b39ad3941b034"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:b09d0e4bef713635:b4134c092d7098a7efd46d043381080006d95b2aeed7855668936389d090609e,Submitted,face-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.1774193548387097, ""upperBound"": 0.45376344086021503}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.05698924731182796, ""upperBound"": 0.36129032258064514}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.26129032258064516, ""upperBound"": 0.5526881720430108}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.2967741935483871, ""upperBound"": 0.5827956989247312}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.07419354838709677, ""upperBound"": 0.4612903225806452}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.17419354838709677, ""upperBound"": 0.35376344086021505}], ""selfReport"": {""lowerBound"": 0.543010752688172, ""upperBound"": 0.7204301075268817}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 21, ""gender"": [""male""], ""race"": [""black""]}, ""participantId"": ""nc:b09d0e4bef713635:b4134c092d7098a7efd46d043381080006d95b2aeed7855668936389d090609e"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:7e27e37e2d25e4f5:2edd5998f6bbafcce08e125b904daf291a8c26f2ac7539b3dfd912db25d01951,Submitted,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.10161290322580645, ""upperBound"": 0.260752688172043}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.42096774193548386, ""upperBound"": 0.582258064516129}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.10053763440860215, ""upperBound"": 0.25967741935483873}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.7413978494623656, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7413978494623656, ""upperBound"": 0.9005376344086021}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.10161290322580645, ""upperBound"": 0.2575268817204301}], ""selfReport"": {""lowerBound"": 0.582258064516129, ""upperBound"": 0.739247311827957}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""strong_agree"", ""likert3"": ""disagree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 19, ""gender"": [""male""], ""race"": [""black""]}, ""participantId"": ""nc:7e27e37e2d25e4f5:2edd5998f6bbafcce08e125b904daf291a8c26f2ac7539b3dfd912db25d01951"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
nc:ad05219810739e40:a83bc70870e470fc4fa8bc9ba4375620bf8405517c87a29e653578514b4f85c7,Submitted,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.1736559139784946, ""upperBound"": 0.27043010752688174}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5413978494623656, ""upperBound"": 0.6370967741935484}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.27580645161290324, ""upperBound"": 0.36075268817204303}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.7586021505376344, ""upperBound"": 0.885483870967742}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7768817204301075, ""upperBound"": 0.8704301075268818}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.11881720430107527, ""upperBound"": 0.19623655913978494}], ""selfReport"": {""lowerBound"": 0.3575268817204301, ""upperBound"": 0.5413978494623656}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 22, ""gender"": [""female""], ""race"": [""black""]}, ""participantId"": ""nc:ad05219810739e40:a83bc70870e470fc4fa8bc9ba4375620bf8405517c87a29e653578514b4f85c7"", ""condition"": ""nc"", ""exitComments"": """", ""completed"": true}",{}
